Name,Level,School,Ritual,Casting Time,Range,Type:Size,Components,concentration,Duration,Description,Attack Type,Type,Level:Amount_damage,Level:Amout_heal,Characteristic
Acid-arrow,2,Evocation,No_Ritual,1 action,90 feet,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,A shimmering green arrow streaks toward a target within range and bursts in a spray of acid. Make a ranged spell attack against the target. On a hitthe target takes 4d4 acid damage immediately and 2d4 acid damage at the end of its next turn. On a missthe arrow splashes the target with acid for half as much of the initial damage and no damage at the end of its next turn.,Ranged,Acid,2:4d4/3:5d4/4:6d4/5:7d4/6:8d4/7:9d4/8:10d4/9:11d4,No_Heal,No_SavingThrow
Acid-splash,0,Conjuration,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You hurl a bubble of acid. Choose one creature within rangeor choose two creatures within range that are within 5 feet of each other. A target must succeed on a dexterity saving throw or take 1d6 acid damage.This spell's damage increases by 1d6 when you reach 5th level (2d6)11th level (3d6)and 17th level (4d6).,No_AttackType,Acid,1:1d6/5:2d6/11:3d6/17:4d6,No_Heal,DEX
Dispel-magic,3,Abjuration,No_Ritual,1 action,120 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,Choose one creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Divination,4,Divination,Ritual,1 action,Self,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,Your magic and an offering put you in contact with a god or a god's servants. You ask a single question concerning a specific goaleventor activity to occur within 7 days. The GM offers a truthful reply. The reply might be a short phrasea cryptic rhymeor an omen.The spell doesn't take into account any possible circumstances that might change the outcomesuch as the casting of additional spells or the loss or gain of a companion.If you cast the spell two or more times before finishing your next long restthere is a cumulative 25 percent chance for each casting after the first that you get a random reading. The GM makes this roll in secret.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Divine-favor,1,Evocation,No_Ritual,1 bonus action,Self,No_AreaEffect,V/S,concentration,Up to 1 minute,Your prayer empowers you with divine radiance. Until the spell endsyour weapon attacks deal an extra 1d4 radiant damage on a hit.,No_AttackType,Radiant,1:1d4,No_Heal,No_SavingThrow
Divine-word,7,Evocation,No_Ritual,1 bonus action,30 feet,No_AreaEffect,V,No_Concentration,Instantaneous,You utter a divine wordimbued with the power that shaped the world at the dawn of creation. Choose any number of creatures you can see within range. Each creature that can hear you must make a Charisma saving throw. On a failed savea creature suffers an effect based on its current hit points:- 50 hit points or fewer: deafened for 1 minute- 40 hit points or fewer: deafened and blinded for 10 minutes- 30 hit points or fewer: blindeddeafenedand stunned for 1 hour- 20 hit points or fewer: killed instantlyRegardless of its current hit pointsa celestialan elementala feyor a fiend that fails its save is forced back to its plane of origin (if it isn't there already) and can't return to your current plane for 24 hours by any means short of a wish spell.,No_AttackType,No_Damage,No_Heal,CHA
Dominate-beast,4,Enchantment,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,concentration,Up to 1 minute,You attempt to beguile a creature that you can see within range. It must succeed on a wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw.While the creature is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as "Attack that creature" "Run over there" or "Fetch that object." If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability.You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this timeyou can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new wisdom saving throw against the spell. If the saving throw succeedsthe spell ends.,No_AttackType,No_Damage,No_Heal,WIS
Dominate-monster,8,Enchantment,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,concentration,Up to 1 hour,You attempt to beguile a creature that you can see within range. It must succeed on a wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw.While the creature is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as "Attack that creature" "Run over there" or "Fetch that object." If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability.You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this timeyou can also cause the creature to use a reactionbut this requires you to use your own reaction as well.Each time the target takes damageit makes a new wisdom saving throw against the spell. If the saving throw succeedsthe spell ends.,No_AttackType,No_Damage,No_Heal,WIS
Dominate-person,5,Enchantment,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,concentration,Up to 1 minute,You attempt to beguile a humanoid that you can see within range. It must succeed on a wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw.While the target is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as "Attack that creature" "Run over there" or "Fetch that object." If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability.You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this time you can also cause the creature to use a reactionbut this requires you to use your own reaction as well.Each time the target takes damageit makes a new wisdom saving throw against the spell. If the saving throw succeedsthe spell ends.,No_AttackType,No_Damage,No_Heal,WIS
Dream,5,Illusion,No_Ritual,1 minute,Special,No_AreaEffect,V/S/M,No_Concentration,8 hours,This spell shapes a creature's dreams. Choose a creature known to you as the target of this spell. The target must be on the same plane of existence as you. Creatures that don't sleepsuch as elvescan't be contacted by this spell. Youor a willing creature you touchenters a trance stateacting as a messenger.While in the trancethe messenger is aware of his or her surroundingsbut can't take actions or move.If the target is asleepthe messenger appears in the target's dreams and can converse with the target as long as it remains asleepthrough the duration of the spell. The messenger can also shape the environment of the dreamcreating landscapesobjectsand other images. The messenger can emerge from the trance at any timeending the effect of the spell early. The target recalls the dream perfectly upon waking. If the target is awake when you cast the spellthe messenger knows itand can either end the trance (and the spell) or wait for the target to fall asleepat which point the messenger appears in the target's dreams.You can make the messenger appear monstrous and terrifying to the target. If you dothe messenger can deliver a message of no more than ten words and then the target must make a wisdom saving throw. On a failed saveechoes of the phantasmal monstrosity spawn a nightmare that lasts the duration of the target's sleep and prevents the target from gaining any benefit from that rest. In additionwhen the target wakes upit takes 3d6 psychic damage.If you have a body partlock of hairclipping from a nailor similar portion of the target's bodythe target makes its saving throw with disadvantage.,No_AttackType,Psychic,5:3d6,No_Heal,WIS
Druidcraft,0,Transmutation,No_Ritual,1 action,30 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,Whispering to the spirits of natureyou create one of the following effects within 'range':- You create a tinyharmless sensory effect that predicts what the weather will be at your location for the next 24 hours. The effect might manifest as a golden orb for clear skiesa cloud for rainfalling snowflakes for snowand so on. This effect persists for 1 round.- You instantly make a flower blooma seed pod openor a leaf bud bloom.- You create an instantaneousharmless sensory effectsuch as falling leavesa puff of windthe sound of a small animalor the faint order of skunk. The effect must fit in a 5-foot cube.- You instantly light or snuff out a candlea torchor a small campfire.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Earthquake,8,Evocation,No_Ritual,1 action,500 feet,Sphere:100,V/S/M,concentration,Up to 1 minute,You create a seismic disturbance at a point on the ground that you can see within range. For the durationan intense tremor rips through the ground in a 100-foot-radius circle centered on that point and shakes creatures and structures in contact with the ground in that area.The ground in the area becomes difficult terrain. Each creature on the ground that is concentrating must make a constitution saving throw. On a failed savethe creature's concentration is broken.When you cast this spell and at the end of each turn you spend concentrating on iteach creature on the ground in the area must make a dexterity saving throw. On a failed savethe creature is knocked prone.This spell can have additional effects depending on the terrain in the areaas determined by the GM.Fissures. Fissures open throughout the spell's area at the start of your next turn after you cast the spell. A total of 1d6 such fissures open in locations chosen by the GM. Each is 1d10 x 10 feet deep10 feet wideand extends from one edge of the spell's area to the opposite side. A creature standing on a spot where a fissure opens must succeed on a dexterity saving throw or fall in. A creature that successfully saves moves with the fissure's edge as it opens.A fissure that opens beneath a structure causes it to automatically collapse (see below).Structures. The tremor deals 50 bludgeoning damage to any structure in contact with the ground in the area when you cast the spell and at the start of each of your turns until the spell ends. If a structure drops to 0 hit pointsit collapses and potentially damages nearby creatures. A creature within half the distance of a structure's height must make a dexterity saving throw. On a failed savethe creature takes 5d6 bludgeoning damageis knocked proneand is buried in the rubblerequiring a DC 20 Strength (Athletics) check as an action to escape. The GM can adjust the DC higher or lowerdepending on the nature of the rubble. On a successful savethe creature takes half as much damage and doesn't fall prone or become buried.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Eldritch-blast,0,Evocation,No_Ritual,1 action,120 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,A beam of crackling energy streaks toward a creature within range. Make a ranged spell attack against the target. On a hitthe target takes 1d10 force damage. The spell creates more than one beam when you reach higher levels: two beams at 5th levelthree beams at 11th leveland four beams at 17th level. You can direct the beams at the same target or at different ones. Make a separate attack roll for each beam.,Ranged,Force,1:1d10/5:1d10/11:1d10/17:1d10,No_Heal,No_SavingThrow
Enhance-ability,2,Transmutation,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,concentration,Up to 1 hour,You touch a creature and bestow upon it a magical enhancement. Choose one of the following effects; the target gains that effect until the spell ends.***Bear's Endurance.*** The target has advantage on constitution checks. It also gains 2d6 temporary hit pointswhich are lost when the spell ends.***Bull's Strength.*** The target has advantage on strength checksand his or her carrying capacity doubles.***Cat's Grace.*** The target has advantage on dexterity checks. It also doesn't take damage from falling 20 feet or less if it isn't incapacitated.***Eagle's Splendor.*** The target has advantage on Charisma checks.***Fox's Cunning.*** The target has advantage on intelligence checks.***Owl's Wisdom.*** The target has advantage on wisdom checks.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Enlarge-reduce,2,Transmutation,No_Ritual,1 action,30 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,You cause a creature or an object you can see within range to grow larger or smaller for the duration. Choose either a creature or an object that is neither worn nor carried. If the target is unwillingit can make a Constitution saving throw. On a successthe spell has no effect.If the target is a creatureeverything it is wearing and carrying changes size with it. Any item dropped by an affected creature returns to normal size at once.***Enlarge.*** The target's size doubles in all dimensionsand its weight is multiplied by eight. This growth increases its size by one category-from Medium to Largefor example. If there isn't enough room for the target to double its sizethe creature or object attains the maximum possible size in the space available. Until the spell endsthe target also has advantage on Strength checks and Strength saving throws. The target's weapons also grow to match its new size. While these weapons are enlargedthe target's attacks with them deal 1d4 extra damage.***Reduce.*** The target's size is halved in all dimensionsand its weight is reduced to one-eighth of normal. This reduction decreases its size by one category-from Medium to Smallfor example. Until the spell endsthe target also has disadvantage on Strength checks and Strength saving throws. The target's weapons also shrink to match its new size. While these weapons are reducedthe target's attacks with them deal 1d4 less damage (this can't reduce the damage below 1).,No_AttackType,No_Damage,No_Heal,CON
Entangle,1,Conjuration,No_Ritual,1 action,90 feet,Cube:20,V/S,concentration,Up to 1 minute,Grasping weeds and vines sprout from the ground in a 20-foot square starting form a point within range. For the durationthese plants turn the ground in the area into difficult terrain.A creature in the area when you cast the spell must succeed on a strength saving throw or be restrained by the entangling plants until the spell ends. A creature restrained by the plants can use its action to make a Strength check against your spell save DC. On a successit frees itself.When the spell endsthe conjured plants wilt away.,No_AttackType,No_Damage,No_Heal,STR
Enthrall,2,Enchantment,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,1 minute,You weave a distracting string of wordscausing creatures of your choice that you can see within range and that can hear you to make a wisdom saving throw. Any creature that can't be charmed succeeds on this saving throw automaticallyand if you or your companions are fighting a creatureit has advantage on the save. On a failed savethe target has disadvantage on Wisdom (Perception) checks made to perceive any creature other than you until the spell ends or until the target can no longer hear you. The spell ends if you are incapacitated or can no longer speak.,No_AttackType,No_Damage,No_Heal,WIS
Etherealness,7,Transmutation,No_Ritual,1 action,Self,No_AreaEffect,V/S,No_Concentration,8 hours,You step into the border regions of the Ethereal Planein the area where it overlaps with your current plane. You remain in the Border Ethereal for the duration or until you use your action to dismiss the spell. During this timeyou can move in any direction. If you move up or downevery foot of movement costs an extra foot. You can see and hear the plane you originated frombut everything there looks grayand you can't see anything more than 60 feet away.While on the Ethereal Planeyou can only affect and be affected by other creatures on that plane. Creatures that aren't on the Ethereal Plane can't perceive you and can't interact with youunless a special ability or magic has given them the ability to do so.You ignore all objects and effects that aren't on the Ethereal Planeallowing you to move through objects you perceive on the plane you originated from.When the spell endsyou immediately return to the plane you originated from in the spot you currently occupy. If you occupy the same spot as a solid object or creature when this happensyou are immediately shunted to the nearest unoccupied space that you can occupy and take force damage equal to twice the number of feet you are moved.This spell has no effect if you cast it while you are on the Ethereal Plane or a plane that doesn't border itsuch as one of the Outer Planes.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Expeditious-retreat,1,Transmutation,No_Ritual,1 bonus action,Self,No_AreaEffect,V/S,concentration,Up to 10 minutes,This spell allows you to move at an incredible pace. When you cast this spelland then as a bonus action on each of your turns until the spell endsyou can take the Dash action.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Eyebite,6,Necromancy,No_Ritual,1 action,Self,No_AreaEffect,V/S,concentration,Up to 1 minute,For the spell's durationyour eyes become an inky void imbued with dread power. One creature of your choice within 60 feet of you that you can see must succeed on a wisdom saving throw or be affected by one of the following effects of your choice for the duration. On each of your turns until the spell endsyou can use your action to target another creature but can't target a creature again if it has succeeded on a saving throw against this casting of eyebite.***Asleep.*** The target falls unconscious. It wakes up if it takes any damage or if another creature uses its action to shake the sleeper awake.***Panicked.*** The target is frightened of you. On each of its turnsthe frightened creature must take the Dash action and move away from you by the safest and shortest available routeunless there is nowhere to move. If the target moves to a place at least 60 feet away from you where it can no longer see youthis effect ends.***Sickened.*** The target has disadvantage on attack rolls and ability checks. At the end of each of its turnsit can make another wisdom saving throw. If it succeedsthe effect ends.,No_AttackType,No_Damage,No_Heal,WIS
Fabricate,4,Transmutation,No_Ritual,10 minutes,120 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You convert raw materials into products of the same material. For exampleyou can fabricate a wooden bridge from a clump of treesa rope from a patch of hempand clothes from flax or wool.Choose raw materials that you can see within range. You can fabricate a Large or smaller object (contained within a 10-foot cubeor eight connected 5-foot cubes)given a sufficient quantity of raw material. If you are working with metalstoneor another mineral substancehoweverthe fabricated object can be no larger than Medium (contained within a single 5-foot cube). The quality of objects made by the spell is commensurate with the quality of the raw materials.Creatures or magic items can't be created or transmuted by this spell. You also can't use it to create items that ordinarily require a high degree of craftsmanshipsuch as jewelryweaponsglassor armorunless you have proficiency with the type of artisan's tools used to craft such objects.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Faerie-fire,1,Evocation,No_Ritual,1 action,60 feet,Cube:20,V,concentration,Up to 1 minute,Each object in a 20-foot cube within range is outlined in bluegreenor violet light (your choice). Any creature in the area when the spell is cast is also outlined in light if it fails a dexterity saving throw. For the durationobjects and affected creatures shed dim light in a 10-foot radius.Any attack roll against an affected creature or object has advantage if the attacker can see itand the affected creature or object can't benefit from being invisible.,No_AttackType,No_Damage,No_Heal,DEX
Faithful-hound,4,Conjuration,No_Ritual,1 action,30 feet,No_AreaEffect,V/S/M,No_Concentration,8 hours,You conjure a phantom watchdog in an unoccupied space that you can see within rangewhere it remains for the durationuntil you dismiss it as an actionor until you move more than 100 feet away from it.The hound is invisible to all creatures except you and can't be harmed. When a Small or larger creature comes within 30 feet of it without first speaking the password that you specify when you cast this spellthe hound starts barking loudly. The hound sees invisible creatures and can see into the Ethereal Plane. It ignores illusions.At the start of each of your turnsthe hound attempts to bite one creature within 5 feet of it that is hostile to you. The hound's attack bonus is equal to your spellcasting ability modifier + your proficiency bonus. On a hitit deals 4d8 piercing damage.,Melee,Piercing,4:4d8,No_Heal,No_SavingThrow
False-life,1,Necromancy,No_Ritual,1 action,Self,No_AreaEffect,V/S/M,No_Concentration,1 hour,Bolstering yourself with a necromantic facsimile of lifeyou gain 1d4 + 4 temporary hit points for the duration.,No_AttackType,No_Damage,1:1d4 + 4/2:1d4 + 9/3:1d4 + 14/4:1d4 + 19/5:1d4 + 24/6:1d4 + 29/7:1d4 + 34/8:1d4 + 39/9:1d4 + 44,No_SavingThrow
Fear,3,Illusion,No_Ritual,1 action,Self,Cone:30,V/S/M,concentration,Up to 1 minute,You project a phantasmal image of a creature's worst fears. Each creature in a 30-foot cone must succeed on a wisdom saving throw or drop whatever it is holding and become frightened for the duration.While frightened by this spella creature must take the Dash action and move away from you by the safest available route on each of its turnsunless there is nowhere to move. If the creature ends its turn in a location where it doesn't have line of sight to youthe creature can make a wisdom saving throw. On a successful savethe spell ends for that creature.,No_AttackType,No_Damage,No_Heal,WIS
Feather-fall,1,Transmutation,No_Ritual,1 reaction,60 feet,No_AreaEffect,V/M,No_Concentration,1 minute,Choose up to five falling creatures within range. A falling creature's rate of descent slows to 60 feet per round until the spell ends. If the creature lands before the spell endsit takes no falling damage and can land on its feetand the spell ends for that creature.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Feeblemind,8,Enchantment,No_Ritual,1 action,150 feet,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,You blast the mind of a creature that you can see within rangeattempting to shatter its intellect and personality. The target takes 4d6 psychic damage and must make an intelligence saving throw.On a failed savethe creature's Intelligence and Charisma scores become 1. The creature can't cast spellsactivate magic itemsunderstand languageor communicate in any intelligible way. The creature canhoweveridentify its friendsfollow themand even protect them.At the end of every 30 daysthe creature can repeat its saving throw against this spell. If it succeeds on its saving throwthe spell ends.The spell can also be ended by greater restorationhealor wish.,No_AttackType,Psychic,8:4d6,No_Heal,INT
Find-familiar,1,Conjuration,Ritual,1 hour,10 feet,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,You gain the service of a familiara spirit that takes an animal form you choose: batcatcrabfrog (toad)hawklizardoctopusowlpoisonous snakefish (quipper)ratravensea horsespideror weasel. Appearing in an unoccupied space within rangethe familiar has the statistics of the chosen formthough it is a celestialfeyor fiend (your choice) instead of a beast.Your familiar acts independently of youbut it always obeys your commands. In combatit rolls its own initiative and acts on its own turn. A familiar can't attackbut it can take other actions as normal.When the familiar drops to 0 hit pointsit disappearsleaving behind no physical form. It reappears after you cast this spell again.While your familiar is within 100 feet of youyou can communicate with it telepathically. Additionallyas an actionyou can see through your familiar's eyes and hear what it hears until the start of your next turngaining the benefits of any special senses that the familiar has. During this timeyou are deaf and blind with regard to your own senses.As an actionyou can temporarily dismiss your familiar. It disappears into a pocket dimension where it awaits your summons. Alternativelyyou can dismiss it forever. As an action while it is temporarily dismissedyou can cause it to reappear in any unoccupied space within 30 feet of you.You can't have more than one familiar at a time. If you cast this spell while you already have a familiaryou instead cause it to adopt a new form. Choose one of the forms from the above list. Your familiar transforms into the chosen creature.Finallywhen you cast a spell with a range of touchyour familiar can deliver the spell as if it had cast the spell. Your familiar must be within 100 feet of youand it must use its reaction to deliver the spell when you cast it. If the spell requires an attack rollyou use your action modifier for the roll.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Find-steed,2,Conjuration,No_Ritual,10 minutes,30 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You summon a spirit that assumes the form of an unusually intelligentstrongand loyal steedcreating a long-lasting bond with it. Appearing in an unoccupied space within rangethe steed takes on a form that you choosesuch as a warhorsea ponya camelan elkor a mastiff. (Your GM might allow other animals to be summoned as steeds.) The steed has the statistics of the chosen formthough it is a celestialfeyor fiend (your choice) instead of its normal type. Additionallyif your steed has an Intelligence of 5 or lessits Intelligence becomes 6and it gains the ability to understand one language of your choice that you speak.Your steed serves you as a mountboth in combat and outand you have an instinctive bond with it that allows you to fight as a seamless unit. While mounted on your steedyou can make any spell you cast that targets only you also target your steed.When the steed drops to 0 hit pointsit disappearsleaving behind no physical form. You can also dismiss your steed at any time as an actioncausing it to disappear. In either casecasting this spell again summons the same steedrestored to its hit point maximum.While your steed is within 1 mile of youyou can communicate with it telepathically.You can't have more than one steed bonded by this spell at a time. As an actionyou can release the steed from its bond at any timecausing it to disappear.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Find-the-path,6,Divination,No_Ritual,1 minute,Self,No_AreaEffect,V/S/M,concentration,Up to 24 hours,This spell allows you to find the shortestmost direct physical route to a specific fixed location that you are familiar with on the same plane of existence. If you name a destination on another plane of existencea destination that moves (such as a mobile fortress)or a destination that isn't specific (such as "a green dragon's lair")the spell fails.For the durationas long as you are on the same plane of existence as the destinationyou know how far it is and in what direction it lies. While you are traveling therewhenever you are presented with a choice of paths along the wayyou automatically determine which path is the shortest and most direct route (but not necessarily the safest route) to the destination.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Find-traps,2,Divination,No_Ritual,1 action,120 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You sense the presence of any trap within range that is within line of sight. A trapfor the purpose of this spellincludes anything that would inflict a sudden or unexpected effect you consider harmful or undesirablewhich was specifically intended as such by its creator. Thusthe spell would sense an area affected by the alarm spella glyph of wardingor a mechanical pit trapbut it would not reveal a natural weakness in the flooran unstable ceilingor a hidden sinkhole.This spell merely reveals that a trap is present. You don't learn the location of each trapbut you do learn the general nature of the danger posed by a trap you sense.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Finger-of-death,7,Necromancy,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You send negative energy coursing through a creature that you can see within rangecausing it searing pain. The target must make a constitution saving throw. It takes 7d8 + 30 necrotic damage on a failed saveor half as much damage on a successful one.A humanoid killed by this spell rises at the start of your next turn as a zombie that is permanently under your commandfollowing your verbal orders to the best of its ability.,No_AttackType,Necrotic,7:7d8 + 30,No_Heal,CON
Fire-bolt,0,Evocation,No_Ritual,1 action,120 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You hurl a mote of fire at a creature or object within range. Make a ranged spell attack against the target. On a hitthe target takes 1d10 fire damage. A flammable object hit by this spell ignites if it isn't being worn or carried.This spell's damage increases by 1d10 when you reach 5th level (2d10)11th level (3d10)and 17th level (4d10).,Ranged,Fire,1:1d10/5:2d10/11:3d10/17:4d10,No_Heal,No_SavingThrow
Fire-shield,4,Evocation,No_Ritual,1 action,Self,Sphere:5,V/S/M,No_Concentration,10 minutes,Thin and vaporous flame surround your body for the duration of the spellradiating a bright light bright light in a 10-foot radius and dim light for an additional 10 feet. You can end the spell using an action to make it disappear.The flames are around you a heat shield or coldyour choice. The heat shield gives you cold damage resistance and the cold resistance to fire damage.In additionwhenever a creature within 5 feet of you hits you with a melee attackflames spring from the shield. The attacker then suffers 2d8 points of fire damage or colddepending on the model.,No_AttackType,Fire,4:2d8,No_Heal,No_SavingThrow
Fire-storm,7,Evocation,No_Ritual,1 action,150 feet,Cube:100,V/S,No_Concentration,Instantaneous,A storm made up of sheets of roaring flame appears in a location you choose within range. The area of the storm consists of up to ten 10-foot cubeswhich you can arrange as you wish. Each cube must have at least one face adjacent to the face of another cube. Each creature in the area must make a dexterity saving throw. It takes 7d10 fire damage on a failed saveor half as much damage on a successful one.The fire damages objects in the area and ignites flammable objects that aren't being worn or carried. If you chooseplant life in the area is unaffected by this spell.,No_AttackType,Fire,7:7d10,No_Heal,DEX
Fireball,3,Evocation,No_Ritual,1 action,150 feet,Sphere:20,V/S/M,No_Concentration,Instantaneous,A bright streak flashes from your pointing finger to a point you choose within range and then blossoms with a low roar into an explosion of flame. Each creature in a 20-foot-radius sphere centered on that point must make a dexterity saving throw. A target takes 8d6 fire damage on a failed saveor half as much damage on a successful one.The fire spreads around corners. It ignites flammable objects in the area that aren't being worn or carried.,No_AttackType,Fire,3:8d6/4:9d6/5:10d6/6:11d6/7:12d6/8:13d6/9:14d6,No_Heal,DEX
Flame-blade,2,Evocation,No_Ritual,1 bonus action,Self,No_AreaEffect,V/S/M,concentration,Up to 10 minutes,You evoke a fiery blade in your free hand. The blade is similar in size and shape to a scimitarand it lasts for the duration. If you let go of the bladeit disappearsbut you can evoke the blade again as a bonus action.You can use your action to make a melee spell attack with the fiery blade. On a hitthe target takes 3d6 fire damage.The flaming blade sheds bright light in a 10-foot radius and dim light for an additional 10 feet.,No_AttackType,Fire,2:3d6/4:4d6/6:5d6/8:6d6,No_Heal,No_SavingThrow
Flame-strike,5,Evocation,No_Ritual,1 action,60 feet,Cylinder:40,V/S/M,No_Concentration,Instantaneous,A vertical column of divine fire roars down from the heavens in a location you specify. Each creature in a 10-foot-radius40-foot-high cylinder centered on a point within range must make a dexterity saving throw. A creature takes 4d6 fire damage and 4d6 radiant damage on a failed saveor half as much damage on a successful one.,No_AttackType,Fire,5:4d6 + 4d6/6:4d6 + 5d6/7:4d6 + 6d6/8:4d6 + 7d6/9:4d6 + 8d6,No_Heal,DEX
Flaming-sphere,2,Conjuration,No_Ritual,1 action,60 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,A 5-foot-diameter sphere of fire appears in an unoccupied space of your choice within range and lasts for the duration. Any creature that ends its turn within 5 feet of the sphere must make a dexterity saving throw. The creature takes 2d6 fire damage on a failed saveor half as much damage on a successful one.As a bonus actionyou can move the sphere up to 30 feet. If you ram the sphere into a creaturethat creature must make the saving throw against the sphere's damageand the sphere stops moving this turn.When you move the sphereyou can direct it over barriers up to 5 feet tall and jump it across pits up to 10 feet wide. The sphere ignites flammable objects not being worn or carriedand it sheds bright light in a 20-foot radius and dim light for an additional 20 feet.,No_AttackType,Fire,2:2d6/3:3d6/4:4d6/5:5d6/6:6d6/7:7d6/8:8d6/9:9d6,No_Heal,No_SavingThrow
Flesh-to-stone,6,Transmutation,No_Ritual,1 action,60 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,You attempt to turn one creature that you can see within range into stone. If the target's body is made of fleshthe creature must make a constitution saving throw. On a failed saveit is restrained as its flesh begins to harden. On a successful savethe creature isn't affected.A creature restrained by this spell must make another constitution saving throw at the end of each of its turns. If it successfully saves against this spell three timesthe spell ends. If it fails its saves three timesit is turned to stone and subjected to the petrified condition for the duration. The successes and failures don't need to be consecutive; keep track of both until the target collects three of a kind.If the creature is physically broken while petrifiedit suffers from similar deformities if it reverts to its original state.If you maintain your concentration on this spell for the entire possible durationthe creature is turned to stone until the effect is removed.,No_AttackType,No_Damage,No_Heal,CON
Floating-disk,1,Conjuration,Ritual,1 action,30 feet,No_AreaEffect,V/S/M,No_Concentration,1 hour,This spell creates a circularhorizontal plane of force3 feet in diameter and 1 inch thickthat floats 3 feet above the ground in an unoccupied space of your choice that you can see within range. The disk remains for the durationand can hold up to 500 pounds. If more weight is placed on itthe spell endsand everything on the disk falls to the ground.The disk is immobile while you are within 20 feet of it. If you move more than 20 feet away from itthe disk follows you so that it remains within 20 feet of you. If can move across uneven terrainup or down stairsslopes and the likebut it can't cross an elevation change of 10 feet or more. For examplethe disk can't move across a 10-foot-deep pitnor could it leave such a pit if it was created at the bottom.If you move more than 100 feet away from the disk (typically because it can't move around an obstacle to follow you)the spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Fly,3,Transmutation,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,concentration,Up to 10 minutes,You touch a willing creature. The target gains a flying speed of 60 feet for the duration. When the spell endsthe target falls if it is still aloftunless it can stop the fall.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
